anio;nivel_agregacion;unidad_territorial;ITEnfoqueindustria;fob_millones_uss
2016;Provincia;San Juan;Sin Clasificar;19.26900042
2016;Provincia;San Luis;ALTA TECNOLOGIA;0.29564178
2016;Provincia;San Luis;BAJA TECNOLOGIA;209.7873201
2016;Provincia;San Luis;MEDIA ALTA TECNOLOGIA;26.65387565
2016;Provincia;San Luis;MEDIA BAJA TECNOLOGIA;43.47176617
2016;Provincia;San Luis;Sin Clasificar;282.5514848
2016;Provincia;Santa Cruz;BAJA TECNOLOGIA;1775.349007
2016;Provincia;Santa Cruz;MEDIA ALTA TECNOLOGIA;0.00072077
2016;Provincia;Santa Cruz;MEDIA BAJA TECNOLOGIA;155.0005875
2016;Provincia;Santa Cruz;Sin Clasificar;119.7099886
2016;Provincia;Santa Fe;ALTA TECNOLOGIA;76.78890752
2016;Provincia;Santa Fe;BAJA TECNOLOGIA;10215.82964
2016;Provincia;Santa Fe;MEDIA ALTA TECNOLOGIA;1878.490283
2016;Provincia;Santa Fe;MEDIA BAJA TECNOLOGIA;155.837853
2016;Provincia;Santa Fe;Sin Clasificar;1502.433932
2016;Provincia;Santiago del Estero;ALTA TECNOLOGIA;0.00045
2016;Provincia;Santiago del Estero;BAJA TECNOLOGIA;214.9425323
2016;Provincia;Santiago del Estero;MEDIA ALTA TECNOLOGIA;0.04080466
2016;Provincia;Santiago del Estero;MEDIA BAJA TECNOLOGIA;0.21084217
2016;Provincia;Santiago del Estero;Sin Clasificar;678.0677619
2016;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";ALTA TECNOLOGIA;19.36391194
2016;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";BAJA TECNOLOGIA;103.2892948
2016;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA ALTA TECNOLOGIA;1.031357
2016;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA BAJA TECNOLOGIA;52.4627948
2016;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";Sin Clasificar;0.0186034
2016;Provincia;Tucumán;ALTA TECNOLOGIA;0.115078
2016;Provincia;Tucumán;BAJA TECNOLOGIA;813.8754962
2016;Provincia;Tucumán;MEDIA ALTA TECNOLOGIA;264.0787354
2016;Provincia;Tucumán;MEDIA BAJA TECNOLOGIA;2.20888283
2016;Provincia;Tucumán;Sin Clasificar;122.2741613
2017;Provincia;Buenos Aires;ALTA TECNOLOGIA;702.125013
2017;Provincia;Buenos Aires;BAJA TECNOLOGIA;5691.800717
2017;Provincia;Buenos Aires;MEDIA ALTA TECNOLOGIA;6728.921293
2017;Provincia;Buenos Aires;MEDIA BAJA TECNOLOGIA;2142.765859
2017;Provincia;Buenos Aires;Sin Clasificar;3975.23085
2017;Provincia;C.A.B.A.;ALTA TECNOLOGIA;193.1156311
2017;Provincia;C.A.B.A.;BAJA TECNOLOGIA;60.71137247
2017;Provincia;C.A.B.A.;MEDIA ALTA TECNOLOGIA;34.95486094
2017;Provincia;C.A.B.A.;MEDIA BAJA TECNOLOGIA;3.41507387
2017;Provincia;C.A.B.A.;Sin Clasificar;41.2955227
2017;Provincia;Catamarca;ALTA TECNOLOGIA;0.11347574
2017;Provincia;Catamarca;BAJA TECNOLOGIA;102.6807897
2017;Provincia;Catamarca;MEDIA ALTA TECNOLOGIA;75.56234701
2017;Provincia;Catamarca;MEDIA BAJA TECNOLOGIA;0.1820078
2017;Provincia;Catamarca;Sin Clasificar;431.7692813
2017;Provincia;Chaco;ALTA TECNOLOGIA;2.7711856
2017;Provincia;Chaco;BAJA TECNOLOGIA;31.0894907
2017;Provincia;Chaco;MEDIA ALTA TECNOLOGIA;66.71520439
2017;Provincia;Chaco;MEDIA BAJA TECNOLOGIA;0.60811058
2017;Provincia;Chaco;Sin Clasificar;264.5691958
2017;Provincia;Chubut;ALTA TECNOLOGIA;0.36917616
2017;Provincia;Chubut;BAJA TECNOLOGIA;969.5960701
2017;Provincia;Chubut;MEDIA ALTA TECNOLOGIA;4.42860958
2017;Provincia;Chubut;MEDIA BAJA TECNOLOGIA;1218.942732
2017;Provincia;Chubut;Sin Clasificar;1.97691524
2017;Provincia;Corrientes;BAJA TECNOLOGIA;102.4346745
2017;Provincia;Corrientes;MEDIA ALTA TECNOLOGIA;5.62948017
2017;Provincia;Corrientes;MEDIA BAJA TECNOLOGIA;0.59609745
2017;Provincia;Corrientes;Sin Clasificar;82.83982312
2017;Provincia;Córdoba;ALTA TECNOLOGIA;72.19344637
2017;Provincia;Córdoba;BAJA TECNOLOGIA;3876.815939
2017;Provincia;Córdoba;MEDIA ALTA TECNOLOGIA;1105.566635
2017;Provincia;Córdoba;MEDIA BAJA TECNOLOGIA;71.15911367
2017;Provincia;Córdoba;Sin Clasificar;2942.440743
2017;Provincia;Entre Ríos;ALTA TECNOLOGIA;19.70670988
2017;Provincia;Entre Ríos;BAJA TECNOLOGIA;526.880595
2017;Provincia;Entre Ríos;MEDIA ALTA TECNOLOGIA;65.3749555
2017;Provincia;Entre Ríos;MEDIA BAJA TECNOLOGIA;15.82218625
2017;Provincia;Entre Ríos;Sin Clasificar;607.4238347
2017;Provincia;Formosa;BAJA TECNOLOGIA;7.09723954
2017;Provincia;Formosa;MEDIA ALTA TECNOLOGIA;6.41233565
2017;Provincia;Formosa;MEDIA BAJA TECNOLOGIA;2.80820027
2017;Provincia;Formosa;Sin Clasificar;21.39286889
2017;Provincia;Jujuy;BAJA TECNOLOGIA;182.3433668
2017;Provincia;Jujuy;MEDIA ALTA TECNOLOGIA;133.5326355
2017;Provincia;Jujuy;MEDIA BAJA TECNOLOGIA;35.25510131
2017;Provincia;Jujuy;Sin Clasificar;185.7784431
2017;Provincia;La Pampa;BAJA TECNOLOGIA;74.58467901
2017;Provincia;La Pampa;MEDIA ALTA TECNOLOGIA;0.36460099
2017;Provincia;La Pampa;MEDIA BAJA TECNOLOGIA;2.76091394
2017;Provincia;La Pampa;Sin Clasificar;318.7211052
2017;Provincia;La Rioja;ALTA TECNOLOGIA;7.3587486
2017;Provincia;La Rioja;BAJA TECNOLOGIA;186.5598266
2017;Provincia;La Rioja;MEDIA ALTA TECNOLOGIA;0.0038616
2017;Provincia;La Rioja;MEDIA BAJA TECNOLOGIA;0.68930293
2017;Provincia;La Rioja;Sin Clasificar;51.23372283
2017;Provincia;Mendoza;ALTA TECNOLOGIA;0.38983997
2017;Provincia;Mendoza;BAJA TECNOLOGIA;1142.094531
2017;Provincia;Mendoza;MEDIA ALTA TECNOLOGIA;79.59137461
2017;Provincia;Mendoza;MEDIA BAJA TECNOLOGIA;97.49865012
2017;Provincia;Mendoza;Sin Clasificar;30.10152667
2017;Provincia;Misiones;ALTA TECNOLOGIA;0.00004
2017;Provincia;Misiones;BAJA TECNOLOGIA;409.8882203
2017;Provincia;Misiones;MEDIA ALTA TECNOLOGIA;2.39272166
2017;Provincia;Misiones;MEDIA BAJA TECNOLOGIA;3.88467032
2017;Provincia;Misiones;Sin Clasificar;6.57892344
2017;Provincia;Neuquén;BAJA TECNOLOGIA;45.61065394
2017;Provincia;Neuquén;MEDIA ALTA TECNOLOGIA;2.97424734
2017;Provincia;Neuquén;MEDIA BAJA TECNOLOGIA;5.57799772
2017;Provincia;Neuquén;Sin Clasificar;5.77205451
2017;Provincia;Río Negro;ALTA TECNOLOGIA;0.27884102
2017;Provincia;Río Negro;BAJA TECNOLOGIA;347.5301491
2017;Provincia;Río Negro;MEDIA ALTA TECNOLOGIA;1.94454019
2017;Provincia;Río Negro;MEDIA BAJA TECNOLOGIA;19.81175428
2017;Provincia;Río Negro;Sin Clasificar;9.11475899
2017;Provincia;Salta;ALTA TECNOLOGIA;0.02556901
2017;Provincia;Salta;BAJA TECNOLOGIA;518.6893147
2017;Provincia;Salta;MEDIA ALTA TECNOLOGIA;76.65725026
2017;Provincia;Salta;MEDIA BAJA TECNOLOGIA;42.53623213
2017;Provincia;Salta;Sin Clasificar;242.98299
2017;Provincia;San Juan;ALTA TECNOLOGIA;44.30752479
2017;Provincia;San Juan;BAJA TECNOLOGIA;1308.509118
2017;Provincia;San Juan;MEDIA ALTA TECNOLOGIA;15.44695178
2017;Provincia;San Juan;MEDIA BAJA TECNOLOGIA;51.05824114
2017;Provincia;San Juan;Sin Clasificar;20.9028743
2017;Provincia;San Luis;ALTA TECNOLOGIA;0.28711325
2017;Provincia;San Luis;BAJA TECNOLOGIA;247.04846
2017;Provincia;San Luis;MEDIA ALTA TECNOLOGIA;37.22496314
2017;Provincia;San Luis;MEDIA BAJA TECNOLOGIA;39.29636106
2017;Provincia;San Luis;Sin Clasificar;263.0456294
2017;Provincia;Santa Cruz;BAJA TECNOLOGIA;1839.103284
2017;Provincia;Santa Cruz;MEDIA ALTA TECNOLOGIA;0.00108824
2017;Provincia;Santa Cruz;MEDIA BAJA TECNOLOGIA;123.0536107
2017;Provincia;Santa Cruz;Sin Clasificar;123.6641196
2017;Provincia;Santa Fe;ALTA TECNOLOGIA;79.59551189
2017;Provincia;Santa Fe;BAJA TECNOLOGIA;9762.212236
2017;Provincia;Santa Fe;MEDIA ALTA TECNOLOGIA;2126.827702
2017;Provincia;Santa Fe;MEDIA BAJA TECNOLOGIA;177.8300805
2017;Provincia;Santa Fe;Sin Clasificar;1614.568163
2017;Provincia;Santiago del Estero;ALTA TECNOLOGIA;0.017019
2017;Provincia;Santiago del Estero;BAJA TECNOLOGIA;201.9328848
2017;Provincia;Santiago del Estero;MEDIA ALTA TECNOLOGIA;0.17767273
2017;Provincia;Santiago del Estero;MEDIA BAJA TECNOLOGIA;0.23481311
2017;Provincia;Santiago del Estero;Sin Clasificar;591.1899515
2017;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";ALTA TECNOLOGIA;21.57980813
2017;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";BAJA TECNOLOGIA;92.75723156
2017;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA ALTA TECNOLOGIA;0.02903326
2017;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA BAJA TECNOLOGIA;47.48831544
2017;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";Sin Clasificar;0.10436208
2017;Provincia;Tucumán;ALTA TECNOLOGIA;0.47937
2017;Provincia;Tucumán;BAJA TECNOLOGIA;644.601326
2017;Provincia;Tucumán;MEDIA ALTA TECNOLOGIA;336.0497777
2017;Provincia;Tucumán;MEDIA BAJA TECNOLOGIA;2.35566537
2017;Provincia;Tucumán;Sin Clasificar;67.89802731
2018;Provincia;Buenos Aires;ALTA TECNOLOGIA;660.159029
2018;Provincia;Buenos Aires;BAJA TECNOLOGIA;5992.095605
2018;Provincia;Buenos Aires;MEDIA ALTA TECNOLOGIA;7756.327677
2018;Provincia;Buenos Aires;MEDIA BAJA TECNOLOGIA;2753.043753
2018;Provincia;Buenos Aires;Sin Clasificar;4128.499819
2018;Provincia;C.A.B.A.;ALTA TECNOLOGIA;175.5679119
2018;Provincia;C.A.B.A.;BAJA TECNOLOGIA;58.35303629
2018;Provincia;C.A.B.A.;MEDIA ALTA TECNOLOGIA;36.68949809
2018;Provincia;C.A.B.A.;MEDIA BAJA TECNOLOGIA;2.80559191
2018;Provincia;C.A.B.A.;Sin Clasificar;50.57684993
2018;Provincia;Catamarca;ALTA TECNOLOGIA;0.0954388
2018;Provincia;Catamarca;BAJA TECNOLOGIA;67.61619056
2018;Provincia;Catamarca;MEDIA ALTA TECNOLOGIA;106.1904449
2018;Provincia;Catamarca;MEDIA BAJA TECNOLOGIA;0.0858975
2018;Provincia;Catamarca;Sin Clasificar;295.2568496
2018;Provincia;Chaco;ALTA TECNOLOGIA;1.9721324
2018;Provincia;Chaco;BAJA TECNOLOGIA;79.41200661
2018;Provincia;Chaco;MEDIA ALTA TECNOLOGIA;59.73839894
2018;Provincia;Chaco;MEDIA BAJA TECNOLOGIA;0.44491589
2018;Provincia;Chaco;Sin Clasificar;171.3799191
2018;Provincia;Chubut;ALTA TECNOLOGIA;1.01735912
2018;Provincia;Chubut;BAJA TECNOLOGIA;1052.555495
2018;Provincia;Chubut;MEDIA ALTA TECNOLOGIA;6.34401562
2018;Provincia;Chubut;MEDIA BAJA TECNOLOGIA;2073.651782
2018;Provincia;Chubut;Sin Clasificar;2.20169273
2018;Provincia;Corrientes;BAJA TECNOLOGIA;109.7723854
2018;Provincia;Corrientes;MEDIA ALTA TECNOLOGIA;7.82558596
2018;Provincia;Corrientes;MEDIA BAJA TECNOLOGIA;22.43883205
2018;Provincia;Corrientes;Sin Clasificar;88.47817632
2018;Provincia;Córdoba;ALTA TECNOLOGIA;76.28723652
2018;Provincia;Córdoba;BAJA TECNOLOGIA;3586.903173
2018;Provincia;Córdoba;MEDIA ALTA TECNOLOGIA;1690.508379
2018;Provincia;Córdoba;MEDIA BAJA TECNOLOGIA;71.2049765
2018;Provincia;Córdoba;Sin Clasificar;2429.487569
2018;Provincia;Entre Ríos;ALTA TECNOLOGIA;17.56543095
2018;Provincia;Entre Ríos;BAJA TECNOLOGIA;632.4673807
2018;Provincia;Entre Ríos;MEDIA ALTA TECNOLOGIA;75.41544511
2018;Provincia;Entre Ríos;MEDIA BAJA TECNOLOGIA;15.02161273
2018;Provincia;Entre Ríos;Sin Clasificar;613.1490318
2018;Provincia;Formosa;BAJA TECNOLOGIA;13.19891602
2018;Provincia;Formosa;MEDIA ALTA TECNOLOGIA;6.99710884
2018;Provincia;Formosa;MEDIA BAJA TECNOLOGIA;7.24865471
2018;Provincia;Formosa;Sin Clasificar;17.45795731
2018;Provincia;Jujuy;ALTA TECNOLOGIA;0.0005
2018;Provincia;Jujuy;BAJA TECNOLOGIA;157.7157137
2018;Provincia;Jujuy;MEDIA ALTA TECNOLOGIA;165.8593323
2018;Provincia;Jujuy;MEDIA BAJA TECNOLOGIA;38.68543294
2018;Provincia;Jujuy;Sin Clasificar;123.9692981
2018;Provincia;La Pampa;BAJA TECNOLOGIA;80.79081728
2018;Provincia;La Pampa;MEDIA ALTA TECNOLOGIA;0.35479049
2018;Provincia;La Pampa;MEDIA BAJA TECNOLOGIA;2.56020682
2018;Provincia;La Pampa;Sin Clasificar;333.7594472
2018;Provincia;La Rioja;ALTA TECNOLOGIA;10.85921334
2018;Provincia;La Rioja;BAJA TECNOLOGIA;160.1074725
2018;Provincia;La Rioja;MEDIA ALTA TECNOLOGIA;0.02517968
2018;Provincia;La Rioja;MEDIA BAJA TECNOLOGIA;0.71132049
2018;Provincia;La Rioja;Sin Clasificar;52.25593341
2018;Provincia;Mendoza;ALTA TECNOLOGIA;0.33555834
2018;Provincia;Mendoza;BAJA TECNOLOGIA;1166.925619
2018;Provincia;Mendoza;MEDIA ALTA TECNOLOGIA;202.4890586
2018;Provincia;Mendoza;MEDIA BAJA TECNOLOGIA;141.8669337
2018;Provincia;Mendoza;Sin Clasificar;10.74518788
2018;Provincia;Misiones;BAJA TECNOLOGIA;469.7160185
2018;Provincia;Misiones;MEDIA ALTA TECNOLOGIA;2.85247352
2018;Provincia;Misiones;MEDIA BAJA TECNOLOGIA;0.15790067
2018;Provincia;Misiones;Sin Clasificar;12.06347885
2018;Provincia;Neuquén;ALTA TECNOLOGIA;0.001992
2018;Provincia;Neuquén;BAJA TECNOLOGIA;63.97961302
2018;Provincia;Neuquén;MEDIA ALTA TECNOLOGIA;39.6837746
2018;Provincia;Neuquén;MEDIA BAJA TECNOLOGIA;12.50467461
2018;Provincia;Neuquén;Sin Clasificar;6.87527332
2018;Provincia;Río Negro;ALTA TECNOLOGIA;0.51836737
2018;Provincia;Río Negro;BAJA TECNOLOGIA;417.1201196
2018;Provincia;Río Negro;MEDIA ALTA TECNOLOGIA;1.03387731
2018;Provincia;Río Negro;MEDIA BAJA TECNOLOGIA;20.48025091
2018;Provincia;Río Negro;Sin Clasificar;10.21360737
2018;Provincia;Salta;ALTA TECNOLOGIA;0.0108532
2018;Provincia;Salta;BAJA TECNOLOGIA;489.5931537
2018;Provincia;Salta;MEDIA ALTA TECNOLOGIA;79.16107638
2018;Provincia;Salta;MEDIA BAJA TECNOLOGIA;53.3946484
2018;Provincia;Salta;Sin Clasificar;232.2913138
2018;Provincia;San Juan;ALTA TECNOLOGIA;48.40842404
2018;Provincia;San Juan;BAJA TECNOLOGIA;1150.089113
2018;Provincia;San Juan;MEDIA ALTA TECNOLOGIA;8.86004157
2018;Provincia;San Juan;MEDIA BAJA TECNOLOGIA;49.13145299
2018;Provincia;San Juan;Sin Clasificar;22.38746653
2018;Provincia;San Luis;ALTA TECNOLOGIA;0.32326191
2018;Provincia;San Luis;BAJA TECNOLOGIA;274.0494101
2018;Provincia;San Luis;MEDIA ALTA TECNOLOGIA;46.68210827
2018;Provincia;San Luis;MEDIA BAJA TECNOLOGIA;44.30956393
2018;Provincia;San Luis;Sin Clasificar;169.2835073
2018;Provincia;Santa Cruz;BAJA TECNOLOGIA;1979.057505
2018;Provincia;Santa Cruz;MEDIA BAJA TECNOLOGIA;332.7755648
2018;Provincia;Santa Cruz;Sin Clasificar;102.7096246
2018;Provincia;Santa Fe;ALTA TECNOLOGIA;87.60158161
2018;Provincia;Santa Fe;BAJA TECNOLOGIA;9900.959759
2018;Provincia;Santa Fe;MEDIA ALTA TECNOLOGIA;1979.827397
2018;Provincia;Santa Fe;MEDIA BAJA TECNOLOGIA;267.2646267
2018;Provincia;Santa Fe;Sin Clasificar;1422.192485
2018;Provincia;Santiago del Estero;ALTA TECNOLOGIA;0.1440736
2018;Provincia;Santiago del Estero;BAJA TECNOLOGIA;254.4920724
2018;Provincia;Santiago del Estero;MEDIA ALTA TECNOLOGIA;0.12534311
2018;Provincia;Santiago del Estero;MEDIA BAJA TECNOLOGIA;0.42736466
2018;Provincia;Santiago del Estero;Sin Clasificar;516.8662068
2018;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";ALTA TECNOLOGIA;10.73499526
2018;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";BAJA TECNOLOGIA;103.451986
2018;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA ALTA TECNOLOGIA;0.01877701
2018;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA BAJA TECNOLOGIA;72.34187877
2018;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";Sin Clasificar;0.00388347
2018;Provincia;Tucumán;ALTA TECNOLOGIA;0.358906
2018;Provincia;Tucumán;BAJA TECNOLOGIA;648.1041187
2018;Provincia;Tucumán;MEDIA ALTA TECNOLOGIA;392.2782607
2018;Provincia;Tucumán;MEDIA BAJA TECNOLOGIA;2.26696406
2018;Provincia;Tucumán;Sin Clasificar;73.84753227
2019;Provincia;Buenos Aires;ALTA TECNOLOGIA;665.5785697
2019;Provincia;Buenos Aires;BAJA TECNOLOGIA;6498.496662
2019;Provincia;Buenos Aires;MEDIA ALTA TECNOLOGIA;6795.777465
2019;Provincia;Buenos Aires;MEDIA BAJA TECNOLOGIA;2660.087978
2019;Provincia;Buenos Aires;Sin Clasificar;6370.032072
2019;Provincia;C.A.B.A.;ALTA TECNOLOGIA;197.5964069
2019;Provincia;C.A.B.A.;BAJA TECNOLOGIA;49.51924714
2019;Provincia;C.A.B.A.;MEDIA ALTA TECNOLOGIA;29.94652516
2019;Provincia;C.A.B.A.;MEDIA BAJA TECNOLOGIA;2.91444683
2019;Provincia;C.A.B.A.;Sin Clasificar;48.2688085
2019;Provincia;Catamarca;ALTA TECNOLOGIA;0.1355248
2019;Provincia;Catamarca;BAJA TECNOLOGIA;41.14912912
2019;Provincia;Catamarca;MEDIA ALTA TECNOLOGIA;75.48285518
2019;Provincia;Catamarca;MEDIA BAJA TECNOLOGIA;0.04480026
2019;Provincia;Catamarca;Sin Clasificar;26.26668462
2019;Provincia;Chaco;ALTA TECNOLOGIA;1.7451855
2019;Provincia;Chaco;BAJA TECNOLOGIA;65.54342424
2019;Provincia;Chaco;MEDIA ALTA TECNOLOGIA;60.22093218
2019;Provincia;Chaco;MEDIA BAJA TECNOLOGIA;0.44245199
2019;Provincia;Chaco;Sin Clasificar;372.4029944
2019;Provincia;Chubut;ALTA TECNOLOGIA;0.29276176
2019;Provincia;Chubut;BAJA TECNOLOGIA;906.8053559
2019;Provincia;Chubut;MEDIA ALTA TECNOLOGIA;6.72973751
2019;Provincia;Chubut;MEDIA BAJA TECNOLOGIA;1933.835121
2019;Provincia;Chubut;Sin Clasificar;5.98302497
2019;Provincia;Corrientes;BAJA TECNOLOGIA;110.7156532
2019;Provincia;Corrientes;MEDIA ALTA TECNOLOGIA;11.22109006
2019;Provincia;Corrientes;MEDIA BAJA TECNOLOGIA;3.28102835
2019;Provincia;Corrientes;Sin Clasificar;92.18762469
2019;Provincia;Córdoba;ALTA TECNOLOGIA;67.24428446
2019;Provincia;Córdoba;BAJA TECNOLOGIA;3614.465953
2019;Provincia;Córdoba;MEDIA ALTA TECNOLOGIA;1474.514812
2019;Provincia;Córdoba;MEDIA BAJA TECNOLOGIA;77.05123546
2019;Provincia;Córdoba;Sin Clasificar;3810.627493
2019;Provincia;Entre Ríos;ALTA TECNOLOGIA;15.52419885
2019;Provincia;Entre Ríos;BAJA TECNOLOGIA;757.5647271
2019;Provincia;Entre Ríos;MEDIA ALTA TECNOLOGIA;69.97408118
2019;Provincia;Entre Ríos;MEDIA BAJA TECNOLOGIA;14.70836313
2019;Provincia;Entre Ríos;Sin Clasificar;603.9904341
2019;Provincia;Formosa;BAJA TECNOLOGIA;10.09207986
2019;Provincia;Formosa;MEDIA ALTA TECNOLOGIA;5.94189383
2019;Provincia;Formosa;MEDIA BAJA TECNOLOGIA;7.12016326
2019;Provincia;Formosa;Sin Clasificar;57.0098146
2019;Provincia;Jujuy;BAJA TECNOLOGIA;150.9571852
2019;Provincia;Jujuy;MEDIA ALTA TECNOLOGIA;104.8548709
2019;Provincia;Jujuy;MEDIA BAJA TECNOLOGIA;19.61145588
2019;Provincia;Jujuy;Sin Clasificar;213.2471927
2019;Provincia;La Pampa;ALTA TECNOLOGIA;0.0010976
2019;Provincia;La Pampa;BAJA TECNOLOGIA;127.8520832
2019;Provincia;La Pampa;MEDIA ALTA TECNOLOGIA;0.28105777
2019;Provincia;La Pampa;MEDIA BAJA TECNOLOGIA;3.15241937
2019;Provincia;La Pampa;Sin Clasificar;424.6555461
2019;Provincia;La Rioja;ALTA TECNOLOGIA;9.50161193
2019;Provincia;La Rioja;BAJA TECNOLOGIA;184.4478425
2019;Provincia;La Rioja;MEDIA BAJA TECNOLOGIA;0.45531787
2019;Provincia;La Rioja;Sin Clasificar;50.03161414
2019;Provincia;Mendoza;ALTA TECNOLOGIA;1.61954844
2019;Provincia;Mendoza;BAJA TECNOLOGIA;1149.438581
2019;Provincia;Mendoza;MEDIA ALTA TECNOLOGIA;174.5554284
2019;Provincia;Mendoza;MEDIA BAJA TECNOLOGIA;108.6986662
2019;Provincia;Mendoza;Sin Clasificar;20.13228749
2019;Provincia;Misiones;ALTA TECNOLOGIA;0.000492
2019;Provincia;Misiones;BAJA TECNOLOGIA;415.9838136
2019;Provincia;Misiones;MEDIA ALTA TECNOLOGIA;0.99622873
2019;Provincia;Misiones;MEDIA BAJA TECNOLOGIA;0.09700503
2019;Provincia;Misiones;Sin Clasificar;12.97950848
2019;Provincia;Neuquén;ALTA TECNOLOGIA;0.000075
2019;Provincia;Neuquén;BAJA TECNOLOGIA;55.32672346
2019;Provincia;Neuquén;MEDIA ALTA TECNOLOGIA;29.43624246
2019;Provincia;Neuquén;MEDIA BAJA TECNOLOGIA;267.3268623
2019;Provincia;Neuquén;Sin Clasificar;7.70990189
2019;Provincia;Río Negro;ALTA TECNOLOGIA;5.29836392
2019;Provincia;Río Negro;BAJA TECNOLOGIA;376.7859921
2019;Provincia;Río Negro;MEDIA ALTA TECNOLOGIA;4.44402696
2019;Provincia;Río Negro;MEDIA BAJA TECNOLOGIA;13.9323196
2019;Provincia;Río Negro;Sin Clasificar;8.66931583
2019;Provincia;Salta;ALTA TECNOLOGIA;0.01414109
2019;Provincia;Salta;BAJA TECNOLOGIA;511.1622406
2019;Provincia;Salta;MEDIA ALTA TECNOLOGIA;74.40284731
2019;Provincia;Salta;MEDIA BAJA TECNOLOGIA;42.25366264
2019;Provincia;Salta;Sin Clasificar;365.380041
2019;Provincia;San Juan;ALTA TECNOLOGIA;39.82418628
2019;Provincia;San Juan;BAJA TECNOLOGIA;1135.138925
2019;Provincia;San Juan;MEDIA ALTA TECNOLOGIA;5.43935078
2019;Provincia;San Juan;MEDIA BAJA TECNOLOGIA;49.46297022
2019;Provincia;San Juan;Sin Clasificar;16.12027005
2019;Provincia;San Luis;ALTA TECNOLOGIA;0.39676202
2019;Provincia;San Luis;BAJA TECNOLOGIA;334.5171016
2019;Provincia;San Luis;MEDIA ALTA TECNOLOGIA;50.65219223
2019;Provincia;San Luis;MEDIA BAJA TECNOLOGIA;43.21464816
2019;Provincia;San Luis;Sin Clasificar;301.4944832
2019;Provincia;Santa Cruz;BAJA TECNOLOGIA;1958.874508
2019;Provincia;Santa Cruz;MEDIA BAJA TECNOLOGIA;327.9944347
2019;Provincia;Santa Cruz;Sin Clasificar;171.6619231
2019;Provincia;Santa Fe;ALTA TECNOLOGIA;84.84250101
2019;Provincia;Santa Fe;BAJA TECNOLOGIA;10248.47938
2019;Provincia;Santa Fe;MEDIA ALTA TECNOLOGIA;1611.147324
2019;Provincia;Santa Fe;MEDIA BAJA TECNOLOGIA;259.0238866
2019;Provincia;Santa Fe;Sin Clasificar;2067.40195
2019;Provincia;Santiago del Estero;ALTA TECNOLOGIA;0.057379
2019;Provincia;Santiago del Estero;BAJA TECNOLOGIA;233.4984592
2019;Provincia;Santiago del Estero;MEDIA ALTA TECNOLOGIA;0.00986974
2019;Provincia;Santiago del Estero;MEDIA BAJA TECNOLOGIA;0.29484542
2019;Provincia;Santiago del Estero;Sin Clasificar;878.8038031
2019;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";ALTA TECNOLOGIA;16.82972523
2019;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";BAJA TECNOLOGIA;98.13037585
2019;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA ALTA TECNOLOGIA;0.01861973
2019;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA BAJA TECNOLOGIA;132.7548467
2019;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";Sin Clasificar;5.16355795
2019;Provincia;Tucumán;ALTA TECNOLOGIA;0.246801
2019;Provincia;Tucumán;BAJA TECNOLOGIA;481.3955266
2019;Provincia;Tucumán;MEDIA ALTA TECNOLOGIA;330.5696406
2019;Provincia;Tucumán;MEDIA BAJA TECNOLOGIA;2.480894
2019;Provincia;Tucumán;Sin Clasificar;137.2030326
2020;Provincia;Buenos Aires;ALTA TECNOLOGIA;640.0660281
2020;Provincia;Buenos Aires;BAJA TECNOLOGIA;7338.508326
2020;Provincia;Buenos Aires;MEDIA ALTA TECNOLOGIA;4630.045646
2020;Provincia;Buenos Aires;MEDIA BAJA TECNOLOGIA;1759.855402
2020;Provincia;Buenos Aires;Sin Clasificar;5059.85889
2020;Provincia;C.A.B.A.;ALTA TECNOLOGIA;186.9971251
2020;Provincia;C.A.B.A.;BAJA TECNOLOGIA;41.12141169
2020;Provincia;C.A.B.A.;MEDIA ALTA TECNOLOGIA;27.59300573
2020;Provincia;C.A.B.A.;MEDIA BAJA TECNOLOGIA;1.67572071
2020;Provincia;C.A.B.A.;Sin Clasificar;23.46706001
2020;Provincia;Catamarca;ALTA TECNOLOGIA;0.125534
