anio;nivel_agregacion;unidad_territorial;tipo_personal_sicytar;es_conicet;sexo_descripcion;gran_area_experticia;cant_personas
2023;Región;Cuyo;INVESTIGADOR;1;MASCULINO;HUMANIDADES;26
2023;Región;Cuyo;INVESTIGADOR;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;67
2023;Región;Cuyo;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS AGRÍCOLAS;43
2023;Región;Cuyo;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;102
2023;Región;Cuyo;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;193
2023;Región;Cuyo;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS SOCIALES;191
2023;Región;Cuyo;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;HUMANIDADES;118
2023;Región;Cuyo;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;60
2023;Región;Cuyo;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS AGRÍCOLAS;36
2023;Región;Cuyo;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;43
2023;Región;Cuyo;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;140
2023;Región;Cuyo;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS SOCIALES;82
2023;Región;Cuyo;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;HUMANIDADES;48
2023;Región;Cuyo;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;99
2023;Región;Metropolitana;BECARIO DE I+D;0;FEMENINO;CIENCIAS AGRÍCOLAS;67
2023;Región;Metropolitana;BECARIO DE I+D;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;101
2023;Región;Metropolitana;BECARIO DE I+D;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;212
2023;Región;Metropolitana;BECARIO DE I+D;0;FEMENINO;CIENCIAS SOCIALES;241
2023;Región;Metropolitana;BECARIO DE I+D;0;FEMENINO;HUMANIDADES;111
2023;Región;Metropolitana;BECARIO DE I+D;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;73
2023;Región;Metropolitana;BECARIO DE I+D;0;MASCULINO;CIENCIAS AGRÍCOLAS;39
2023;Región;Metropolitana;BECARIO DE I+D;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;34
2023;Región;Metropolitana;BECARIO DE I+D;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;163
2023;Región;Metropolitana;BECARIO DE I+D;0;MASCULINO;CIENCIAS SOCIALES;103
2023;Región;Metropolitana;BECARIO DE I+D;0;MASCULINO;HUMANIDADES;63
2023;Región;Metropolitana;BECARIO DE I+D;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;66
2023;Región;Metropolitana;BECARIO DE I+D;1;FEMENINO;CIENCIAS AGRÍCOLAS;163
2023;Región;Metropolitana;BECARIO DE I+D;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;252
2023;Región;Metropolitana;BECARIO DE I+D;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;1225
2023;Región;Metropolitana;BECARIO DE I+D;1;FEMENINO;CIENCIAS SOCIALES;621
2023;Región;Metropolitana;BECARIO DE I+D;1;FEMENINO;HUMANIDADES;436
2023;Región;Metropolitana;BECARIO DE I+D;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;255
2023;Región;Metropolitana;BECARIO DE I+D;1;MASCULINO;CIENCIAS AGRÍCOLAS;85
2023;Región;Metropolitana;BECARIO DE I+D;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;108
2023;Región;Metropolitana;BECARIO DE I+D;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;915
2023;Región;Metropolitana;BECARIO DE I+D;1;MASCULINO;CIENCIAS SOCIALES;355
2023;Región;Metropolitana;BECARIO DE I+D;1;MASCULINO;HUMANIDADES;278
2023;Región;Metropolitana;BECARIO DE I+D;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;209
2023;Región;Metropolitana;DOCENTE;0;FEMENINO;CIENCIAS AGRÍCOLAS;535
2023;Región;Metropolitana;DOCENTE;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;1817
2023;Región;Metropolitana;DOCENTE;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;1548
2023;Región;Metropolitana;DOCENTE;0;FEMENINO;CIENCIAS SOCIALES;4774
2023;Región;Metropolitana;DOCENTE;0;FEMENINO;HUMANIDADES;2203
2023;Región;Metropolitana;DOCENTE;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;655
2023;Región;Metropolitana;DOCENTE;0;MASCULINO;CIENCIAS AGRÍCOLAS;534
2023;Región;Metropolitana;DOCENTE;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;979
2023;Región;Metropolitana;DOCENTE;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;1396
2023;Región;Metropolitana;DOCENTE;0;MASCULINO;CIENCIAS SOCIALES;3662
2023;Región;Metropolitana;DOCENTE;0;MASCULINO;HUMANIDADES;1539
2023;Región;Metropolitana;DOCENTE;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;1557
2023;Región;Metropolitana;INVESTIGADOR;0;FEMENINO;CIENCIAS AGRÍCOLAS;530
2023;Región;Metropolitana;INVESTIGADOR;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;722
2023;Región;Metropolitana;INVESTIGADOR;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;1223
2023;Región;Metropolitana;INVESTIGADOR;0;FEMENINO;CIENCIAS SOCIALES;2123
2023;Región;Metropolitana;INVESTIGADOR;0;FEMENINO;HUMANIDADES;1012
2023;Región;Metropolitana;INVESTIGADOR;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;507
2023;Región;Metropolitana;INVESTIGADOR;0;MASCULINO;CIENCIAS AGRÍCOLAS;464
2023;Región;Metropolitana;INVESTIGADOR;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;366
2023;Región;Metropolitana;INVESTIGADOR;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;963
2023;Región;Metropolitana;INVESTIGADOR;0;MASCULINO;CIENCIAS SOCIALES;1251
2023;Región;Metropolitana;INVESTIGADOR;0;MASCULINO;HUMANIDADES;495
2023;Región;Metropolitana;INVESTIGADOR;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;902
2023;Región;Metropolitana;INVESTIGADOR;1;FEMENINO;CIENCIAS AGRÍCOLAS;214
2023;Región;Metropolitana;INVESTIGADOR;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;512
2023;Región;Metropolitana;INVESTIGADOR;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;1634
2023;Región;Metropolitana;INVESTIGADOR;1;FEMENINO;CIENCIAS SOCIALES;648
2023;Región;Metropolitana;INVESTIGADOR;1;FEMENINO;HUMANIDADES;531
2023;Región;Metropolitana;INVESTIGADOR;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;400
2023;Región;Metropolitana;INVESTIGADOR;1;MASCULINO;CIENCIAS AGRÍCOLAS;159
2023;Región;Metropolitana;INVESTIGADOR;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;276
2023;Región;Metropolitana;INVESTIGADOR;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;1489
2023;Región;Metropolitana;INVESTIGADOR;1;MASCULINO;CIENCIAS SOCIALES;490
2023;Región;Metropolitana;INVESTIGADOR;1;MASCULINO;HUMANIDADES;388
2023;Región;Metropolitana;INVESTIGADOR;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;365
2023;Región;Metropolitana;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS AGRÍCOLAS;188
2023;Región;Metropolitana;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;577
2023;Región;Metropolitana;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;1260
2023;Región;Metropolitana;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS SOCIALES;1216
2023;Región;Metropolitana;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;HUMANIDADES;721
2023;Región;Metropolitana;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;314
2023;Región;Metropolitana;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS AGRÍCOLAS;182
2023;Región;Metropolitana;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;302
2023;Región;Metropolitana;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;801
2023;Región;Metropolitana;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS SOCIALES;724
2023;Región;Metropolitana;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;HUMANIDADES;367
2023;Región;Metropolitana;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;413
2023;Región;NEA;BECARIO DE I+D;0;FEMENINO;CIENCIAS AGRÍCOLAS;10
2023;Región;NEA;BECARIO DE I+D;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;13
2023;Región;NEA;BECARIO DE I+D;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;18
2023;Región;NEA;BECARIO DE I+D;0;FEMENINO;CIENCIAS SOCIALES;16
2023;Región;NEA;BECARIO DE I+D;0;FEMENINO;HUMANIDADES;14
2023;Región;NEA;BECARIO DE I+D;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;9
2023;Región;NEA;BECARIO DE I+D;0;MASCULINO;CIENCIAS AGRÍCOLAS;4
2023;Región;NEA;BECARIO DE I+D;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;4
2023;Región;NEA;BECARIO DE I+D;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;15
2023;Región;NEA;BECARIO DE I+D;0;MASCULINO;CIENCIAS SOCIALES;12
2023;Región;NEA;BECARIO DE I+D;0;MASCULINO;HUMANIDADES;14
2023;Región;NEA;BECARIO DE I+D;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;7
2023;Región;NEA;BECARIO DE I+D;1;FEMENINO;CIENCIAS AGRÍCOLAS;33
2023;Región;NEA;BECARIO DE I+D;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;11
2023;Región;NEA;BECARIO DE I+D;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;130
2023;Región;NEA;BECARIO DE I+D;1;FEMENINO;CIENCIAS SOCIALES;41
2023;Región;NEA;BECARIO DE I+D;1;FEMENINO;HUMANIDADES;29
2023;Región;NEA;BECARIO DE I+D;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;37
2023;Región;NEA;BECARIO DE I+D;1;MASCULINO;CIENCIAS AGRÍCOLAS;25
2023;Región;NEA;BECARIO DE I+D;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;3
2023;Región;NEA;BECARIO DE I+D;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;66
2023;Región;NEA;BECARIO DE I+D;1;MASCULINO;CIENCIAS SOCIALES;27
2023;Región;NEA;BECARIO DE I+D;1;MASCULINO;HUMANIDADES;17
2023;Región;NEA;BECARIO DE I+D;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;30
2023;Región;NEA;DOCENTE;0;FEMENINO;CIENCIAS AGRÍCOLAS;70
2023;Región;NEA;DOCENTE;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;351
2023;Región;NEA;DOCENTE;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;273
2023;Región;NEA;DOCENTE;0;FEMENINO;CIENCIAS SOCIALES;593
2023;Región;NEA;DOCENTE;0;FEMENINO;HUMANIDADES;255
2023;Región;NEA;DOCENTE;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;115
2023;Región;NEA;DOCENTE;0;MASCULINO;CIENCIAS AGRÍCOLAS;113
2023;Región;NEA;DOCENTE;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;194
2023;Región;NEA;DOCENTE;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;212
2023;Región;NEA;DOCENTE;0;MASCULINO;CIENCIAS SOCIALES;402
2023;Región;NEA;DOCENTE;0;MASCULINO;HUMANIDADES;118
2023;Región;NEA;DOCENTE;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;227
2023;Región;NEA;INVESTIGADOR;0;FEMENINO;CIENCIAS AGRÍCOLAS;92
2023;Región;NEA;INVESTIGADOR;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;135
2023;Región;NEA;INVESTIGADOR;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;154
2023;Región;NEA;INVESTIGADOR;0;FEMENINO;CIENCIAS SOCIALES;259
2023;Región;NEA;INVESTIGADOR;0;FEMENINO;HUMANIDADES;95
2023;Región;NEA;INVESTIGADOR;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;76
2023;Región;NEA;INVESTIGADOR;0;MASCULINO;CIENCIAS AGRÍCOLAS;110
2023;Región;NEA;INVESTIGADOR;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;75
2023;Región;NEA;INVESTIGADOR;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;108
2023;Región;NEA;INVESTIGADOR;0;MASCULINO;CIENCIAS SOCIALES;140
2023;Región;NEA;INVESTIGADOR;0;MASCULINO;HUMANIDADES;57
2023;Región;NEA;INVESTIGADOR;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;116
2023;Región;NEA;INVESTIGADOR;1;FEMENINO;CIENCIAS AGRÍCOLAS;20
2023;Región;NEA;INVESTIGADOR;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;5
2023;Región;NEA;INVESTIGADOR;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;80
2023;Región;NEA;INVESTIGADOR;1;FEMENINO;CIENCIAS SOCIALES;18
2023;Región;NEA;INVESTIGADOR;1;FEMENINO;HUMANIDADES;11
2023;Región;NEA;INVESTIGADOR;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;30
2023;Región;NEA;INVESTIGADOR;1;MASCULINO;CIENCIAS AGRÍCOLAS;14
2023;Región;NEA;INVESTIGADOR;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;5
2023;Región;NEA;INVESTIGADOR;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;75
2023;Región;NEA;INVESTIGADOR;1;MASCULINO;CIENCIAS SOCIALES;9
2023;Región;NEA;INVESTIGADOR;1;MASCULINO;HUMANIDADES;6
2023;Región;NEA;INVESTIGADOR;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;22
2023;Región;NEA;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS AGRÍCOLAS;49
2023;Región;NEA;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;104
2023;Región;NEA;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;153
2023;Región;NEA;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS SOCIALES;142
2023;Región;NEA;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;HUMANIDADES;107
2023;Región;NEA;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;56
2023;Región;NEA;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS AGRÍCOLAS;47
2023;Región;NEA;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;60
2023;Región;NEA;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;97
2023;Región;NEA;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS SOCIALES;90
2023;Región;NEA;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;HUMANIDADES;43
2023;Región;NEA;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;64
2023;Región;NOA;BECARIO DE I+D;0;FEMENINO;CIENCIAS AGRÍCOLAS;10
2023;Región;NOA;BECARIO DE I+D;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;11
2023;Región;NOA;BECARIO DE I+D;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;34
2023;Región;NOA;BECARIO DE I+D;0;FEMENINO;CIENCIAS SOCIALES;17
2023;Región;NOA;BECARIO DE I+D;0;FEMENINO;HUMANIDADES;17
2023;Región;NOA;BECARIO DE I+D;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;7
2023;Región;NOA;BECARIO DE I+D;0;MASCULINO;CIENCIAS AGRÍCOLAS;7
2023;Región;NOA;BECARIO DE I+D;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;4
2023;Región;NOA;BECARIO DE I+D;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;21
2023;Región;NOA;BECARIO DE I+D;0;MASCULINO;CIENCIAS SOCIALES;3
2023;Región;NOA;BECARIO DE I+D;0;MASCULINO;HUMANIDADES;7
2023;Región;NOA;BECARIO DE I+D;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;5
2023;Región;NOA;BECARIO DE I+D;1;FEMENINO;CIENCIAS AGRÍCOLAS;35
2023;Región;NOA;BECARIO DE I+D;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;29
2023;Región;NOA;BECARIO DE I+D;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;260
2023;Región;NOA;BECARIO DE I+D;1;FEMENINO;CIENCIAS SOCIALES;98
2023;Región;NOA;BECARIO DE I+D;1;FEMENINO;HUMANIDADES;65
2023;Región;NOA;BECARIO DE I+D;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;64
2023;Región;NOA;BECARIO DE I+D;1;MASCULINO;CIENCIAS AGRÍCOLAS;14
2023;Región;NOA;BECARIO DE I+D;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;20
2023;Región;NOA;BECARIO DE I+D;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;131
2023;Región;NOA;BECARIO DE I+D;1;MASCULINO;CIENCIAS SOCIALES;51
2023;Región;NOA;BECARIO DE I+D;1;MASCULINO;HUMANIDADES;45
2023;Región;NOA;BECARIO DE I+D;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;40
2023;Región;NOA;DOCENTE;0;FEMENINO;CIENCIAS AGRÍCOLAS;155
2023;Región;NOA;DOCENTE;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;475
2023;Región;NOA;DOCENTE;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;552
2023;Región;NOA;DOCENTE;0;FEMENINO;CIENCIAS SOCIALES;965
2023;Región;NOA;DOCENTE;0;FEMENINO;HUMANIDADES;402
2023;Región;NOA;DOCENTE;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;187
2023;Región;NOA;DOCENTE;0;MASCULINO;CIENCIAS AGRÍCOLAS;165
2023;Región;NOA;DOCENTE;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;195
2023;Región;NOA;DOCENTE;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;395
2023;Región;NOA;DOCENTE;0;MASCULINO;CIENCIAS SOCIALES;563
2023;Región;NOA;DOCENTE;0;MASCULINO;HUMANIDADES;208
2023;Región;NOA;DOCENTE;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;368
2023;Región;NOA;INVESTIGADOR;0;FEMENINO;CIENCIAS AGRÍCOLAS;178
2023;Región;NOA;INVESTIGADOR;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;187
2023;Región;NOA;INVESTIGADOR;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;484
2023;Región;NOA;INVESTIGADOR;0;FEMENINO;CIENCIAS SOCIALES;461
2023;Región;NOA;INVESTIGADOR;0;FEMENINO;HUMANIDADES;271
2023;Región;NOA;INVESTIGADOR;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;174
2023;Región;NOA;INVESTIGADOR;0;MASCULINO;CIENCIAS AGRÍCOLAS;147
2023;Región;NOA;INVESTIGADOR;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;61
2023;Región;NOA;INVESTIGADOR;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;278
2023;Región;NOA;INVESTIGADOR;0;MASCULINO;CIENCIAS SOCIALES;210
2023;Región;NOA;INVESTIGADOR;0;MASCULINO;HUMANIDADES;114
2023;Región;NOA;INVESTIGADOR;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;187
2023;Región;NOA;INVESTIGADOR;1;FEMENINO;CIENCIAS AGRÍCOLAS;26
2023;Región;NOA;INVESTIGADOR;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;28
2023;Región;NOA;INVESTIGADOR;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;205
2023;Región;NOA;INVESTIGADOR;1;FEMENINO;CIENCIAS SOCIALES;36
2023;Región;NOA;INVESTIGADOR;1;FEMENINO;HUMANIDADES;58
2023;Región;NOA;INVESTIGADOR;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;55
2023;Región;NOA;INVESTIGADOR;1;MASCULINO;CIENCIAS AGRÍCOLAS;20
2023;Región;NOA;INVESTIGADOR;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;16
2023;Región;NOA;INVESTIGADOR;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;157
2023;Región;NOA;INVESTIGADOR;1;MASCULINO;CIENCIAS SOCIALES;26
2023;Región;NOA;INVESTIGADOR;1;MASCULINO;HUMANIDADES;33
2023;Región;NOA;INVESTIGADOR;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;39
2023;Región;NOA;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS AGRÍCOLAS;63
2023;Región;NOA;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;106
2023;Región;NOA;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;326
2023;Región;NOA;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS SOCIALES;277
2023;Región;NOA;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;HUMANIDADES;161
2023;Región;NOA;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;122
2023;Región;NOA;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS AGRÍCOLAS;65
2023;Región;NOA;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;51
2023;Región;NOA;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;200
2023;Región;NOA;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS SOCIALES;86
2023;Región;NOA;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;HUMANIDADES;90
2023;Región;NOA;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;89
2023;Región;Patagonia;BECARIO DE I+D;0;FEMENINO;CIENCIAS AGRÍCOLAS;7
2023;Región;Patagonia;BECARIO DE I+D;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;5
2023;Región;Patagonia;BECARIO DE I+D;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;27
2023;Región;Patagonia;BECARIO DE I+D;0;FEMENINO;CIENCIAS SOCIALES;17
2023;Región;Patagonia;BECARIO DE I+D;0;FEMENINO;HUMANIDADES;4
2023;Región;Patagonia;BECARIO DE I+D;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;10
2023;Región;Patagonia;BECARIO DE I+D;0;MASCULINO;CIENCIAS AGRÍCOLAS;3
2023;Región;Patagonia;BECARIO DE I+D;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;1
2023;Región;Patagonia;BECARIO DE I+D;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;9
2023;Región;Patagonia;BECARIO DE I+D;0;MASCULINO;CIENCIAS SOCIALES;10
2023;Región;Patagonia;BECARIO DE I+D;0;MASCULINO;HUMANIDADES;9
2023;Región;Patagonia;BECARIO DE I+D;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;10
2023;Región;Patagonia;BECARIO DE I+D;1;FEMENINO;CIENCIAS AGRÍCOLAS;40
2023;Región;Patagonia;BECARIO DE I+D;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;3
2023;Región;Patagonia;BECARIO DE I+D;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;268
2023;Región;Patagonia;BECARIO DE I+D;1;FEMENINO;CIENCIAS SOCIALES;80
2023;Región;Patagonia;BECARIO DE I+D;1;FEMENINO;HUMANIDADES;45
2023;Región;Patagonia;BECARIO DE I+D;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;32
2023;Región;Patagonia;BECARIO DE I+D;1;MASCULINO;CIENCIAS AGRÍCOLAS;11
2023;Región;Patagonia;BECARIO DE I+D;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;1
2023;Región;Patagonia;BECARIO DE I+D;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;193
2023;Región;Patagonia;BECARIO DE I+D;1;MASCULINO;CIENCIAS SOCIALES;36
2023;Región;Patagonia;BECARIO DE I+D;1;MASCULINO;HUMANIDADES;31
2023;Región;Patagonia;BECARIO DE I+D;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;32
2023;Región;Patagonia;DOCENTE;0;FEMENINO;CIENCIAS AGRÍCOLAS;71
2023;Región;Patagonia;DOCENTE;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;125
2023;Región;Patagonia;DOCENTE;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;414
2023;Región;Patagonia;DOCENTE;0;FEMENINO;CIENCIAS SOCIALES;612
2023;Región;Patagonia;DOCENTE;0;FEMENINO;HUMANIDADES;251
2023;Región;Patagonia;DOCENTE;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;112
2023;Región;Patagonia;DOCENTE;0;MASCULINO;CIENCIAS AGRÍCOLAS;107
2023;Región;Patagonia;DOCENTE;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;57
2023;Región;Patagonia;DOCENTE;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;289
2023;Región;Patagonia;DOCENTE;0;MASCULINO;CIENCIAS SOCIALES;387
2023;Región;Patagonia;DOCENTE;0;MASCULINO;HUMANIDADES;104
